"Ovld2","Ovld1","V1","V2",
,,0.0094947,0.12984,
,,0.019647,0.1107,
,,0.018637,0.045345,
,,0.013827,-0.030617,
,,-0.014123,-0.084363,
,,-0.024218,-0.10336,
,,0.008462,-0.083449,
,,0.004995,-0.025496,
,,-0.022942,0.038833,
,,0.015881,0.070732,
,,0.059515,0.07297,
,,0.031687,0.062751,
,,-0.00069119,0.036065,
,,-0.011077,-0.0074063,
,,-0.022856,-0.052468,
,,0.0037101,-0.081491,
,,0.045784,-0.070287,
,,0.027046,-0.010715,
,,-0.0077704,0.059084,
,,-0.00033662,0.092452,
,,0.010268,0.077604,
,,0.022704,0.029414,
,,0.051567,-0.020212,
,,0.0392,-0.03756,
,,-0.0068257,-0.022617,
,,-0.0045039,-0.0017166,
,,0.024768,0.015338,
,,0.010006,0.03119,
,,-0.020286,0.033005,
,,-0.010242,0.0093851,
,,0.021153,-0.023166,
,,0.019631,-0.037023,
,,-0.0074158,-0.027632,
,,0.0097997,-0.01015,
,,0.061625,0.014576,
,,0.063094,0.05477,
,,0.019437,0.091457,
,,-0.016537,0.089563,
,,-0.045846,0.035483,
,,-0.059577,-0.054659,
,,-0.046431,-0.14115,
,,-0.036287,-0.17644,
,,-0.033766,-0.13924,
,,-0.016293,-0.051807,
,,0.016994,0.04449,
,,0.043849,0.1182,
,,0.029972,0.14653,
,,-0.0028265,0.11144,
,,-0.0056831,0.02198,
,,-0.018936,-0.077036,
,,-0.048899,-0.14457,
,,-0.012354,-0.15875,
,,0.046363,-0.098937,
,,0.03125,0.021145,
,,-0.00043898,0.13326,
,,-0.0062698,0.17161,
,,-0.024242,0.11534,
,,-0.016553,-0.0074341,
,,0.021901,-0.12561,
,,0.012357,-0.16907,
,,-0.011993,-0.12271,
,,0.011909,-0.023614,
,,0.017836,0.08128,
,,-0.01636,0.1441,
,,-0.0094277,0.12476,
,,0.025345,0.039851,
,,0.017603,-0.050565,
,,0.0032679,-0.1055,
,,0.015095,-0.10668,
,,0.0056521,-0.052987,
,,-0.0089538,0.02184,
,,0.013382,0.07638,
,,0.015009,0.094534,
,,-0.021941,0.069342,
,,-0.01354,0.0024842,
,,0.027048,-0.068082,
,,0.013168,-0.094575,
,,-0.020158,-0.072161,
,,-0.015153,-0.027278,
,,-0.0088071,0.017534,
,,0.0019192,0.044644,
,,0.056777,0.049893,
,,0.087865,0.054691,
,,0.031379,0.068154,
,,-0.021827,0.060994,
,,-0.00073234,0.016573,
,,0.018003,-0.03554,
,,-0.00071245,-0.063654,
,,0.0028662,-0.062127,
,,0.023787,-0.032118,
,,0.020609,0.018167,
,,0.0054358,0.063218,
,,-0.0071073,0.075978,
,,-0.0064231,0.04704,
,,0.0077879,-0.0066853,
,,-0.0016952,-0.053628,
,,-0.015406,-0.076198,
,,0.0059181,-0.069664,
,,0.0067613,-0.031609,
,,-0.013947,0.018017,
,,0.015971,0.049334,
,,0.044613,0.060756,
,,0.017998,0.058779,
,,0.010039,0.036321,
,,0.029071,0.0019457,
,,0.020585,-0.02149,
,,0.014466,-0.02641,
,,0.0206,-0.01409,
,,0.0095901,0.010026,
,,0.017872,0.030662,
,,0.044342,0.042529,
,,0.031082,0.050224,
,,0.0076358,0.04567,
,,0.016005,0.022888,
,,0.012544,-0.0046656,
,,-0.0083357,-0.025813,
,,0.0067834,-0.038477,
,,0.045158,-0.030823,
,,0.05066,0.0075906,
,,0.017977,0.059239,
,,-0.015415,0.085674,
,,-0.0216,0.06167,
,,-0.0038939,-0.0011324,
,,0.020908,-0.063002,
,,0.032043,-0.084607,
,,0.020153,-0.053758,
,,0.012501,0.0072498,
,,0.018061,0.064605,
,,0.0065141,0.093052,
,,-0.0082747,0.076185,
,,-1.3806e-06,0.01934,
,,-0.0064656,-0.045776,
,,-0.036232,-0.091701,
,,-0.035555,-0.10917,
,,-0.0074521,-0.090872,
,,0.0047395,-0.036982,
,,-0.0026019,0.029442,
,,-0.023636,0.073388,
,,-0.034857,0.067172,
,,-0.00096235,0.01343,
,,0.036606,-0.04551,
,,0.019962,-0.067239,
,,-0.011254,-0.050281,
,,-0.016323,-0.017553,
,,-0.020705,0.01096,
,,-0.014805,0.020886,
,,0.01217,0.012384,
,,0.0053405,0.00044511,
,,-0.029094,-0.01221,
,,-0.024007,-0.032606,
,,-0.0027201,-0.049515,
,,-0.011679,-0.047561,
,,-0.014094,-0.03127,
,,0.0051858,-0.009602,
,,0.011152,0.01424,
,,0.016238,0.03256,
,,0.032303,0.040356,
,,0.018895,0.040248,
,,-0.01354,0.026879,
,,-0.0034013,-0.0048655,
,,0.0283,-0.035219,
,,0.017887,-0.038575,
,,0.0021284,-0.018418,
,,0.028833,0.0094533,
,,0.038533,0.04131,
,,0.015556,0.0658,
,,0.033275,0.064698,
,,0.061919,0.047188,
,,0.025531,0.032303,
,,-0.016293,0.012591,
,,-0.0055833,-0.019308,
,,0.0067524,-0.04535,
,,0.009095,-0.048581,
,,0.023181,-0.026744,
,,0.021601,0.013552,
,,0.013162,0.051986,
,,0.032326,0.068676,
,,0.04597,0.064725,
,,0.023981,0.04807,
,,0.0020967,0.018867,
,,-0.0015066,-0.017748,
,,-0.0085245,-0.047247,
,,-0.0054195,-0.059011,
,,0.030633,-0.046111,
,,0.056545,-0.0012456,
,,0.027662,0.062483,
,,-0.011797,0.10246,
,,-0.0075103,0.08537,
,,0.0088453,0.023559,
,,0.0017015,-0.044489,
,,-0.001131,-0.088655,
,,0.0031642,-0.090888,
,,-0.014668,-0.052017,
,,-0.017702,-0.00011697,
,,0.024034,0.039639,
,,0.032851,0.065747,
,,-0.018167,0.069519,
,,-0.036751,0.031184,
,,-0.016449,-0.036721,
,,-0.02265,-0.094249,
,,-0.015392,-0.11568,
,,0.030572,-0.087638,
,,0.03589,-0.0095737,
,,0.011936,0.080177,
,,0.030921,0.13104,
,,0.031538,0.12664,
,,-0.026505,0.070119,
,,-0.046157,-0.029033,
,,-0.016305,-0.12862,
,,-0.013411,-0.1701,
,,-0.0033015,-0.13164,
,,0.047796,-0.031588,
,,0.053736,0.093816,
,,0.0063082,0.18449,
,,0.011142,0.17916,
,,0.052807,0.086261,
,,0.038601,-0.022975,
,,0.0051701,-0.098235,
,,0.0035937,-0.12105,
,,-0.020897,-0.085764,
,,-0.066354,-0.02512,
,,-0.058399,0.01189,
,,-0.006877,0.013529,
,,0.029731,0.0027083,
,,0.017371,0.00065185,
,,-0.036191,0.0020841,
,,-0.044567,-0.014993,
,,0.016236,-0.043989,
,,0.029663,-0.047806,
,,-0.02068,-0.020978,
,,-0.015948,0.0041315,
,,0.040999,0.018185,
,,0.049615,0.037435,
,,0.012502,0.056671,
,,-0.0088556,0.052367,
,,-0.010827,0.018235,
,,-0.01264,-0.029665,
,,-0.0015846,-0.068423,
,,0.023347,-0.075193,
,,0.01787,-0.039214,
,,-0.019451,0.01688,
,,-0.032193,0.05092,
,,-0.027373,0.042629,
,,-0.029883,-0.00052707,
,,0.0016668,-0.055299,
,,0.034953,-0.081945,
,,-0.0064034,-0.058139,
,,-0.040557,-0.013895,
,,-0.00025083,0.0159,
,,0.013364,0.032495,
,,-0.0072239,0.035116,
,,0.0074072,0.017313,
,,-0.0066944,-0.00774,
,,-0.041338,-0.034542,
,,0.0064858,-0.061363,
,,0.050301,-0.057388,
,,-0.0014646,-0.010662,
,,-0.027659,0.035896,
,,0.016931,0.050726,
,,0.029396,0.045079,
,,0.016028,0.028911,
,,0.035593,0.0069665,
,,0.049566,-0.0028851,
,,0.034629,0.0083431,
,,0.029323,0.028984,
,,0.028369,0.046224,
,,0.0093038,0.050738,
,,0.0025649,0.033782,
,,0.013694,0.001811,
,,0.0086286,-0.025777,
,,-8.2425e-06,-0.038394,
,,0.003537,-0.034436,
,,0.0069517,-0.015787,
,,0.020569,0.0101,
,,0.025455,0.036433,
,,-0.0045215,0.051874,
,,-0.0063738,0.038839,
,,0.032102,0.0052256,
,,0.0099232,-0.018915,
,,-0.043112,-0.032356,
,,0.00032141,-0.048197,
,,0.077891,-0.041314,
,,0.062335,0.013742,
,,0.012236,0.083496,
,,0.010709,0.11463,
,,0.0097379,0.091489,
,,-0.012848,0.027178,
,,-0.011488,-0.052618,
,,-0.0054099,-0.10975,
,,-0.020743,-0.11698,
,,-0.016325,-0.078361,
,,0.0071401,-0.014091,
,,0.014559,0.052144,
,,0.023712,0.094033,
,,0.038596,0.097804,
,,0.035357,0.069556,
,,0.02304,0.024119,
,,-0.0025885,-0.021786,
,,-0.033823,-0.058738,
,,-0.013455,-0.081743,
,,0.028512,-0.072386,
,,0.013447,-0.021529,
,,-0.011831,0.039225,
,,0.00706,0.071752,
,,0.018308,0.069305,
,,0.00099735,0.039313,
,,-0.0019977,-0.008325,
,,0.015347,-0.05123,
,,0.026076,-0.063324,
,,0.019251,-0.036292,
,,-0.00016722,0.011678,
,,-0.011088,0.048666,
,,0.0081649,0.054481,
,,0.038067,0.036458,
,,0.046696,0.016937,
,,0.04278,0.0096506,
,,0.02198,0.015131,
,,-0.035343,0.019171,
,,-0.055632,-0.0034089,
,,0.017354,-0.046879,
,,0.060596,-0.061312,
,,0.00059888,-0.02547,
,,-0.034287,0.018659,
,,-0.0024881,0.035913,
,,-0.0075682,0.030127,
,,-0.02617,0.0040757,
,,0.010671,-0.034105,
,,0.029674,-0.052264,
,,0.0087527,-0.03572,
,,0.029375,-0.00016942,
,,0.058732,0.044693,
,,0.027819,0.087762,
,,-0.01032,0.096756,
,,-0.011674,0.053689,
,,-0.012845,-0.019645,
,,-0.027618,-0.087689,
,,-0.02669,-0.12429,
,,0.0098615,-0.11173,
,,0.055349,-0.043144,
,,0.054741,0.062343,
,,0.014288,0.15158,
,,-0.01179,0.16526,
,,-0.016599,0.087901,
,,-0.0081785,-0.037017,
,,0.019809,-0.13973,
,,0.037013,-0.16114,
,,0.013023,-0.087507,
,,-0.025016,0.027348,
,,-0.029029,0.10769,
,,0.013036,0.1181,
,,0.057766,0.074986,
,,0.046975,0.021009,
,,-0.0046524,-0.02133,
,,-0.014163,-0.054187,
,,0.027959,-0.066352,
,,0.024503,-0.038211,
,,-0.045972,0.011584,
,,-0.076251,0.03045,
,,-0.032838,-0.00052439,
,,0.0036958,-0.047147,
,,0.013588,-0.070748,
,,0.035937,-0.055331,
,,0.05316,-0.0011098,
,,0.029266,0.070215,
,,0.0021676,0.11451,
,,0.029722,0.10238,
,,0.059199,0.053655,
,,0.016983,0.0048416,
,,-0.014419,-0.037093,
,,0.029062,-0.06483,
,,0.027232,-0.051509,
,,-0.046771,-0.0084947,
,,-0.053262,0.014356,
,,-0.013132,0.004018,
,,-0.024549,-0.018604,
,,-0.010926,-0.043925,
,,0.034226,-0.053022,
,,-0.010759,-0.02772,
,,-0.062539,0.000593,
,,0.005192,0.00078104,
,,0.055931,-6.16e-05,
,,0.0086548,0.018032,
,,0.0074355,0.030341,
,,0.047219,0.030898,
,,0.0085829,0.032914,
,,-0.018248,0.021513,
,,0.039909,-0.0061258,
,,0.054131,-0.015048,
,,0.0075404,0.0032461,
,,0.0031588,0.021888,
,,0.0091159,0.028635,
,,-0.0041648,0.022418,
,,0.020112,0.0037199,
,,0.036986,-0.0087745,
,,-0.0031616,-0.0044371,
,,-0.019602,-0.001319,
,,0.01527,-0.0070333,
,,0.033145,-0.0054193,
,,0.024849,0.010252,
,,0.019069,0.029386,
,,0.0056539,0.039685,
,,-0.014952,0.030677,
,,-0.014193,-0.00048148,
,,0.0082366,-0.037499,
,,0.020593,-0.053847,
,,0.0090836,-0.038196,
,,-0.0052389,-0.0044095,
,,-0.014013,0.024354,
,,-0.028286,0.030665,
,,-0.029027,0.0073998,
,,-0.013779,-0.032993,
,,-0.015487,-0.065238,
,,-0.0053768,-0.074246,
,,0.038505,-0.05112,
,,0.042085,0.0078748,
,,0.010262,0.074326,
,,0.033495,0.10639,
,,0.062557,0.099452,
,,0.02232,0.068933,
,,-0.0064404,0.016371,
,,0.028582,-0.042853,
,,0.059778,-0.067707,
,,0.057129,-0.035759,
,,0.054698,0.034713,
,,0.053293,0.10695,
,,0.025905,0.14415,
,,0.0027399,0.11799,
,,0.028586,0.036951,
,,0.052765,-0.044998,
,,0.021012,-0.080865,
,,-0.0050153,-0.06947,
,,0.023749,-0.028459,
,,0.041825,0.03106,
,,0.0095935,0.086524,
,,-0.0090195,0.10031,
,,0.0099797,0.06066,
,,0.0052239,-0.0039334,
,,-0.0047477,-0.062595,
,,0.045069,-0.090061,
,,0.067728,-0.055873,
,,-0.0057766,0.026774,
,,-0.041811,0.087628,
,,0.0050969,0.08546,
,,0.012769,0.041232,
,,0.0015231,-0.016924,
,,0.04717,-0.062099,
,,0.053397,-0.057779,
,,-0.012412,-0.0080752,
,,-0.024751,0.036133,
,,0.0076904,0.048786,
,,-0.0085326,0.03683,
,,-0.028161,0.0018806,
,,-0.011848,-0.045487,
,,0.0034178,-0.076766,
,,0.021315,-0.070735,
,,0.013069,-0.025521,
,,-0.039519,0.029753,
,,-0.027261,0.049507,
,,0.041535,0.032842,
,,0.023462,0.01487,
,,-0.019862,-0.0016659,
,,0.010062,-0.024525,
,,0.012239,-0.033867,
,,-0.01663,-0.025557,
,,0.013306,-0.013448,
,,0.02366,0.0068724,
,,-0.01557,0.028747,
,,-0.0040186,0.028666,
,,0.0092824,0.01118,
,,-0.048363,-0.011916,
,,-0.07361,-0.051542,
,,-0.022731,-0.097567,
,,0.01836,-0.10768,
,,0.024616,-0.060929,
,,0.010644,0.01975,
,,-0.025828,0.086799,
,,-0.049705,0.094655,
,,-0.036902,0.033419,
,,-0.013585,-0.058627,
,,0.021497,-0.12464,
,,0.068596,-0.11808,
,,0.067201,-0.027185,
,,0.02843,0.097183,
,,0.04481,0.17861,
,,0.077974,0.18436,
,,0.041337,0.12497,
,,0.013027,0.024428,
,,0.03605,-0.073957,
,,0.005285,-0.11929,
,,-0.049582,-0.10602,
,,-0.017964,-0.063976,
,,0.031213,-0.0047772,
,,0.032123,0.062179,
,,0.037455,0.10842,
,,0.028373,0.11435,
,,-0.015285,0.073849,
,,-0.012825,-0.0066165,
,,0.029813,-0.08484,
,,0.024541,-0.10873,
,,-0.0063481,-0.071573,
,,-0.0077804,-0.0069419,
,,-0.012418,0.049983,
,,-0.042932,0.070493,
,,-0.057876,0.035116,
,,-0.028101,-0.041672,
,,0.013761,-0.10836,
,,0.017149,-0.11668,
,,-0.0089579,-0.064024,
,,-0.020535,0.0095699,
,,-0.016454,0.06211,
,,-0.012597,0.072324,
,,-0.0015813,0.040233,
,,0.01003,-0.011617,
,,0.0090674,-0.053009,
,,0.0063892,-0.065416,
,,0.007228,-0.045925,
,,0.016247,-0.0052522,
,,0.040753,0.040941,
,,0.046399,0.08079,
,,0.012318,0.097383,
,,-0.015646,0.070219,
,,-0.022776,0.0030229,
,,-0.035716,-0.074304,
,,-0.024164,-0.12915,
,,0.024691,-0.12956,
,,0.04035,-0.058699,
,,0.0089613,0.049622,
,,-0.00042069,0.12923,
,,0.028127,0.14062,
,,0.041845,0.092424,
,,0.012129,0.017976,
,,-0.020503,-0.056376,
,,-0.0089734,-0.10942,
,,0.015974,-0.11269,
,,0.0019501,-0.05818,
,,-0.020458,0.018163,
,,-0.003734,0.070352,
,,0.017286,0.082449,
,,0.0072085,0.059231,
,,-0.0035217,0.010685,
,,0.0019432,-0.042881,
,,0.013016,-0.074481,
,,0.035592,-0.065159,
,,0.049596,-0.012186,
,,0.022275,0.061397,
,,-0.0067201,0.10876,
,,0.0070639,0.097803,
,,0.021243,0.041812,
,,-0.0026439,-0.024253,
,,-0.036133,-0.078586,
,,-0.047996,-0.11084,
,,-0.032692,-0.11135,
,,-0.001678,-0.075053,
,,0.02355,-0.0090471,
,,0.034719,0.064451,
,,0.031534,0.11576,
,,0.008798,0.11973,
,,-0.015988,0.067013,
,,-0.014646,-0.022803,
,,-0.0017007,-0.10408,
,,-0.0083325,-0.13455,
,,-0.016868,-0.10407,
,,0.0090372,-0.033795,
,,0.042667,0.049387,
,,0.037547,0.11926,
,,0.018654,0.14159,
,,0.011105,0.099879,
,,0.0040155,0.015255,
,,0.024716,-0.069834,
,,0.050874,-0.10691,
,,0.00096054,-0.073318,
,,-0.060721,-0.0098424,
,,-0.02559,0.027385,
,,0.027632,0.036012,
,,0.025945,0.035357,
,,0.032847,0.02855,
,,0.03284,0.02177,
,,-0.011962,0.015853,
,,-0.0042426,-0.0026463,
,,0.057004,-0.020525,
,,0.036836,-0.0075987,
,,-0.016126,0.020831,
,,0.02172,0.032083,
,,0.047462,0.035053,
,,-0.019152,0.036885,
,,-0.047064,0.011925,
,,-0.0084003,-0.038146,
,,-0.0021042,-0.075097,
,,-0.0039483,-0.078202,
,,0.015179,-0.047452,
,,-0.002918,0.0062187,
,,-0.027767,0.049082,
,,0.004405,0.053809,
,,0.040429,0.033241,
,,0.023639,0.012562,
,,-0.0089661,-0.0047476,
,,-0.011157,-0.024058,
,,0.00042989,-0.038084,
,,-0.0031235,-0.036665,
,,0.0042149,-0.021804,
,,0.024396,0.0024101,
,,0.0078631,0.031049,
,,-0.016334,0.044209,
,,-3.7478e-05,0.02801,
,,0.0025356,-0.0031373,
,,-0.026607,-0.033636,
,,-0.023405,-0.059971,
,,0.0061269,-0.068797,
,,0.019783,-0.045214,
,,0.020537,0.0041534,
,,-0.010592,0.053962,
,,-0.06447,0.066851,
,,-0.055908,0.018128,
,,0.003806,-0.061707,
,,0.0071931,-0.11026,
,,-0.033213,-0.10423,
,,-0.033812,-0.064569,
,,-0.0105,-0.014233,
,,-0.0010478,0.031071,
,,0.0041028,0.056051,
,,-0.00028779,0.052519,
,,-0.0025701,0.022258,
,,0.024788,-0.018643,
,,0.041411,-0.039601,
,,0.012279,-0.026292,
,,-0.0079939,0.0018324,
,,0.010394,0.022864,
,,0.015149,0.033813,
,,-0.0036346,0.031969,
,,0.0014277,0.012525,
,,0.024411,-0.012334,
,,0.032128,-0.021715,
,,0.030295,-0.008383,
,,0.024051,0.019342,
,,0.011217,0.044664,
,,0.0028867,0.050619,
,,-0.0065832,0.031649,
,,-0.022954,-0.0065956,
,,-0.019886,-0.051574,
,,0.0097212,-0.079935,
,,0.026487,-0.067414,
,,0.0044298,-0.015894,
,,-0.013989,0.039149,
,,0.022938,0.065808,
,,0.060365,0.068659,
,,0.029053,0.061696,
,,-0.010234,0.037117,
,,-0.012621,-0.0085964,
,,-0.023121,-0.056103,
,,-0.015419,-0.086731,
,,0.037569,-0.081818,
,,0.050031,-0.025238,
,,0.0053284,0.057436,
,,-0.017061,0.10859,
,,-0.0086851,0.095826,
,,0.018489,0.032496,
,,0.062839,-0.034558,
,,0.065246,-0.055961,
,,0.030423,-0.024174,
,,0.033485,0.030236,
,,0.031533,0.079868,
,,-0.030352,0.098016,
,,-0.044672,0.05404,
,,0.03308,-0.03134,
,,0.058208,-0.085439,
,,0.0020994,-0.075194,
,,-0.0010806,-0.029317,
,,0.03934,0.026275,
,,0.028402,0.079198,
,,0.0068264,0.10191,
,,0.013955,0.076945,
,,0.0046602,0.020475,
,,-0.0094085,-0.042125,
,,-0.0091687,-0.086833,
,,-0.029726,-0.095498,
,,-0.042776,-0.07429,
,,-0.0082038,-0.039477,
,,0.019948,0.0048837,
,,0.014127,0.049271,
,,0.021354,0.072643,
,,0.040248,0.06867,
,,0.033604,0.047974,
,,0.020664,0.019187,
,,0.02856,-0.008471,
,,0.031781,-0.019783,
,,0.001978,-0.010541,
,,-0.034673,0.0010486,
,,-0.027127,-0.0052532,
,,0.0069513,-0.022524,
,,0.011616,-0.028875,
,,0.019535,-0.018625,
,,0.064628,0.0081129,
,,0.063063,0.054852,
,,-0.0088597,0.096369,
,,-0.038056,0.084974,
,,-0.0024833,0.016915,
,,0.0191,-0.05866,
,,0.024282,-0.095836,
,,0.022136,-0.076748,
,,-0.011024,-0.016309,
,,-0.027999,0.040534,
,,0.0025216,0.06154,
,,0.008975,0.050448,
,,-0.033942,0.015965,
,,-0.058322,-0.041003,
,,-0.036916,-0.10237,
,,-0.0086372,-0.12991,
,,-0.012488,-0.10024,
,,-0.040927,-0.03358,
,,-0.030916,0.024259,
,,0.030374,0.052548,
,,0.052426,0.064811,
,,0.0015551,0.064538,
,,-0.033341,0.033146,
,,-0.011684,-0.026927,
,,0.0010396,-0.078715,
,,-0.021077,-0.093829,
,,-0.032079,-0.075287,
,,-0.02143,-0.038765,
,,-0.022914,0.00026849,
,,-0.038971,0.022752,
,,-0.024925,0.014076,
,,0.034514,-0.012418,
,,0.072895,-0.018763,
,,0.04779,0.0124,
,,0.021065,0.05534,
,,0.027174,0.078508,
,,0.01851,0.072774,
,,-0.0032501,0.038742,
,,-0.007185,-0.0142,
,,-0.0088519,-0.062821,
,,0.014741,-0.084562,
,,0.077898,-0.058791,
,,0.093892,0.024575,
,,0.046618,0.12832,
,,0.032926,0.18293,
,,0.052672,0.15584,
,,0.044583,0.072155,
,,0.032045,-0.022001,
,,0.020531,-0.086435,
,,-0.014094,-0.10059,
,,-0.0069083,-0.073092,
,,0.054082,-0.015872,
,,0.054568,0.064602,
,,0.0033274,0.12936,
,,0.011671,0.12942,
,,0.033073,0.070061,
,,0.0093069,-0.0079883,
,,0.030696,-0.07275,
,,0.078412,-0.086143,
,,0.042272,-0.028,
,,-0.0034577,0.056033,
,,0.020083,0.10704,
,,0.027747,0.11002,
,,0.0081851,0.069219,
,,0.026237,0.001616,
,,0.035023,-0.052679,
,,0.0025822,-0.067236,
,,0.0022833,-0.049392,
,,0.041022,-0.0093025,
,,0.046101,0.047368,
,,0.0092272,0.095169,
,,-0.01543,0.097219,
,,-0.0031073,0.044965,
,,0.015072,-0.028536,
,,0.011525,-0.080121,
,,0.0042728,-0.087979,
,,0.0040162,-0.053858,
,,-0.0018995,0.0023116,
,,0.0057875,0.050732,
,,0.035834,0.073815,
,,0.033701,0.073898,
,,-0.0079026,0.050625,
,,-0.010509,0.00089043,
,,0.033972,-0.050991,
,,0.043092,-0.064029,
,,0.0038247,-0.031152,
,,-0.014508,0.014203,
,,0.0061488,0.042472,
,,0.023902,0.049581,
,,0.027057,0.041299,
,,0.023592,0.024379,
,,0.0058297,0.0051816,
,,-0.017518,-0.015268,
,,-0.024157,-0.037262,
,,-0.012163,-0.053589,
,,0.0046618,-0.051884,
,,0.013042,-0.026822,
,,0.017065,0.012347,
,,0.027511,0.048961,
,,0.024029,0.0702,
,,0.0048854,0.065273,
,,0.010257,0.031156,
,,0.0094308,-0.013025,
,,-0.042062,-0.048792,
,,-0.060217,-0.0802,
,,0.00159,-0.0984,
,,0.035632,-0.07145,
,,0.0012942,-0.001562,
,,-0.009182,0.063445,
,,0.018509,0.089592,
,,0.0044787,0.076235,
,,-0.039184,0.025975,
,,-0.029668,-0.05112,
,,0.011981,-0.11354,
,,0.01163,-0.11644,
,,-2.3674e-05,-0.060492,
,,0.020362,0.01948,
,,0.018924,0.090512,
,,-0.010311,0.11903,
,,-0.00091363,0.083181,
,,0.011642,0.0074441,
,,-0.024851,-0.065848,
,,-0.023882,-0.11562,
,,0.044574,-0.11694,
,,0.061826,-0.045543,
,,0.019568,0.06611,
,,0.017279,0.14657,
,,0.035964,0.15678,
,,0.020889,0.10092,
,,-0.0025381,0.0064479,
,,-0.010664,-0.086857,
,,-0.0051964,-0.13946,
,,-0.0014521,-0.1255,
,,-0.0094711,-0.054491,
,,0.0033032,0.031479,
,,0.032581,0.096432,
,,0.029685,0.12275,
,,0.023785,0.099302,
,,0.042298,0.039584,
,,0.027327,-0.018818,
,,-0.010356,-0.055529,
,,-0.0049541,-0.069517,
,,0.016141,-0.054211,
,,0.018683,-0.010597,
,,0.025333,0.041414,
,,0.030308,0.079941,
,,0.022857,0.089482,
,,0.0092786,0.064125,
,,-0.025978,0.011173,
,,-0.047144,-0.057442,
,,-2.6748e-05,-0.11555,
,,0.037497,-0.11711,
,,-0.0035627,-0.050566,
,,-0.031284,0.031943,
,,0.0086863,0.079734,
,,0.048921,0.088849,
,,0.05359,0.074261,
,,0.035219,0.047286,
,,0.016822,0.013955,
,,0.028038,-0.017041,
,,0.035285,-0.027683,
,,-0.0077011,-0.013455,
,,-0.037856,0.00031621,
,,0.0042194,-0.0038001,
,,0.050122,-0.0061072,
,,0.031252,0.012456,
,,-0.0054651,0.035216,
,,0.013359,0.037618,
,,0.062735,0.027644,
,,0.071572,0.030463,
,,0.049971,0.048427,
,,0.037208,0.063904,
,,0.020027,0.063131,
,,0.0086704,0.040017,
,,0.026391,0.0027849,
,,0.030972,-0.024134,
,,0.0174,-0.027288,
,,0.031186,-0.010837,
,,0.033432,0.02108,
,,-0.0040592,0.052204,
,,-0.01455,0.053926,
,,0.015184,0.023147,
,,0.036744,-0.012056,
,,0.02632,-0.026116,
,,-0.016111,-0.019157,
,,-0.027923,-0.012633,
,,0.025067,-0.013073,
,,0.040556,-2.6456e-05,
,,-0.0032127,0.025657,
,,-0.0015379,0.036052,
,,0.022818,0.027072,
,,0.014842,0.012704,
,,0.021548,-0.0013417,
,,0.0242,-0.0064363,
,,0.0038984,-0.00076165,
,,0.026511,0.0062358,
,,0.045032,0.01973,
,,-0.013643,0.038009,
,,-0.051293,0.029482,
,,-0.014326,-0.014972,
,,-0.0028814,-0.059849,
,,-0.033267,-0.079765,
,,-0.025182,-0.076912,
,,0.014607,-0.050681,
,,0.026379,0.00042337,
,,0.019028,0.056843,
,,0.029025,0.090163,
,,0.037473,0.089869,
,,0.020271,0.060869,
,,0.003643,0.012253,
,,0.0061243,-0.038688,
,,0.015583,-0.06781,
,,0.030629,-0.058496,
,,0.045871,-0.010689,
,,0.029914,0.05629,
,,-0.019828,0.10217,
,,-0.0489,0.085776,
,,-0.026687,0.0068077,
,,0.0079139,-0.084071,
,,0.019142,-0.12857,
,,0.01654,-0.10237,
,,0.0094709,-0.023233,
,,-0.010029,0.06258,
,,-0.031794,0.10565,
,,-0.01878,0.080287,
,,0.030813,0.0089039,
,,0.035787,-0.051695,
,,-0.032091,-0.073595,
,,-0.050693,-0.075191,
,,0.013211,-0.063413,
,,0.026795,-0.021452,
,,-0.00020401,0.03561,
,,0.038104,0.072834,
,,0.05475,0.08795,
,,-0.012429,0.07952,
,,-0.027459,0.02827,
,,0.011555,-0.045345,
,,-0.015791,-0.093164,
,,-0.034341,-0.10345,
,,0.030095,-0.078047,
,,0.053595,-0.0076294,
,,0.00058769,0.080158,
,,-0.016454,0.1236,
,,0.012973,0.097067,
,,0.022875,0.028306,
,,0.012769,-0.041577,
,,0.00032702,-0.083931,
,,-0.016661,-0.086858,
,,-0.026835,-0.058443,
,,-0.014464,-0.018628,
,,0.012884,0.018587,
,,0.021099,0.047373,
,,0.0047789,0.058558,
,,0.020122,0.04288,
,,0.075482,0.017102,
,,0.077022,0.015529,
,,0.0016855,0.036494,
,,-0.033825,0.03911,
,,0.0095678,0.0088298,
,,0.036189,-0.022301,
,,0.018989,-0.028784,
,,0.0041377,-0.015135,
,,-0.0056607,0.0041466,
,,0.00094017,0.015774,
,,0.036398,0.018806,
,,0.046806,0.026342,
,,0.021604,0.038837,
,,0.015171,0.041072,
,,0.014997,0.028983,
,,0.011117,0.0083994,
,,0.037447,-0.010581,
,,0.037688,-0.0096127,
,,-0.013356,0.0081222,
,,-0.008418,0.01469,
,,0.040367,0.009828,
,,0.02012,0.013804,
,,-0.016884,0.017166,
,,-0.00035069,0.0045678,
,,0.00010034,-0.01279,
,,-0.017805,-0.026566,
,,0.0042234,-0.036105,
,,0.0095841,-0.029666,
,,-0.0285,-0.010268,
,,-0.013259,-0.00081586,
,,0.05504,0.0023309,
,,0.054829,0.024185,
,,-0.0094345,0.053322,
,,-0.019164,0.051338,
,,0.024133,0.016712,
,,0.02149,-0.016696,
,,-0.025443,-0.034815,
